release_angle,release_speed,release_height,distance,apex_height,made,miss_type
33.49432271280974,10.864360453642817,1.906619681277119,7.432325019498127,3.9095309062621753,0,LONG
67.09435565297461,11.085575412471423,2.1476942296197086,5.384838279398805,7.443425785968507,0,LONG
65.71253713151448,8.82612940649061,2.173485103804365,4.839949460268906,6.18263619016068,0,LONG
51.34864485160766,6.93761572834483,1.9295134692278049,7.251960142108809,4.760831389296153,0,SHORT
68.16536899412317,7.90520986377556,1.9332187613013962,7.188338884835016,3.983070682307649,0,SHORT
32.131904540157336,10.955653335349586,2.190756535391306,7.225016525151387,3.395933205395853,0,LONG
64.50989965431252,6.315344613479447,2.123227762058203,6.727746289831566,4.6635765665719635,0,SHORT
39.52704401377725,8.64215323480351,1.9056183107377016,6.281382435565213,3.316304910115879,0,SHORT
55.060139848873156,7.081989548335441,1.8798414721714307,4.99429489441856,4.940846250465238,0,SHORT
57.04895542988477,11.291379776825012,2.196637503605836,5.254931344353317,6.619404320491823,0,LONG
34.181644990729716,6.556357104972954,2.1510562302608625,5.7110875252162705,2.5502689989766885,0,SHORT
33.41803502147231,6.740056736622605,2.0033932183367784,5.215972294011758,1.6169928740580086,0,SHORT
56.480326786653166,10.53493691690914,2.033637874128193,6.566711729221016,6.239894506984165,0,LONG
32.27828454986067,10.33791586489119,2.147778411438517,5.828624886794568,2.8337597874379266,0,LONG
33.550660652866306,7.595020920919583,1.8175475463800084,6.894293798359271,2.263573790893198,0,SHORT
59.52854509933598,10.56007086725971,1.9913372894021402,7.089199858530558,5.209369331708156,0,LONG
49.15377734549445,7.5680636530662975,1.94712692429751,6.0865811428188055,3.176851892788036,0,SHORT
62.69831027334704,9.359043449382046,2.2589560015162293,5.989105212328487,4.826617486373666,0,LONG
30.14945280610455,11.594030436586593,2.0984582563531755,5.3201369996109875,3.19782330603456,0,LONG
67.63385768132765,6.204083992654425,2.033064232867513,7.005550568462061,4.321511648125811,0,SHORT
64.92088628506917,11.188158642704114,2.00380038151489,7.396113860324633,6.283323505212107,0,LONG
35.51926910111887,11.728327834339465,2.29023927585294,6.5981680033285475,5.157946461629115,0,LONG
58.012554431207,9.026561325156134,1.9013126498665174,5.205577654296482,4.142603294285681,0,LONG
32.008342780308894,7.036470943940061,1.8678620746219836,7.30306752788881,2.2831085797751864,0,SHORT
58.2401667299518,8.282641813788112,1.8108957736027425,6.978565467646424,5.450100392916595,0,SHORT
64.03242419292874,11.367688760989438,1.9071927780574096,5.439244547298879,7.127457883174058,0,LONG
60.68883185438621,10.322840676978792,1.9633700429640002,6.366983538405551,6.399197011001457,0,LONG
44.5858235499848,11.727428555678722,1.8236585824733464,6.252766333980179,4.399877092580823,0,LONG
60.03258449669357,6.884244907855528,1.8672416962059626,5.991918868038844,2.6418890270013025,0,SHORT
62.67840026289819,6.209786229650649,1.8373033837473254,6.635210092373589,3.0676944408823195,0,SHORT
34.783241180142944,11.938579073462778,2.2007710993830205,5.000085628735643,5.171994182478519,0,LONG
59.566991137611275,8.32838436323094,2.140920431599535,6.703856383816275,4.525007727864418,0,SHORT
35.16850837759157,9.348357103214449,2.003519594661325,6.281778178217214,3.4948422998807933,1,MADE
37.273517713336375,8.300686361146234,1.9065593109745762,5.246075774517561,2.4245536456232877,0,SHORT
55.10605906395607,11.307738380857165,2.1268023467370245,7.248020905066933,6.671943239321768,0,LONG
36.70205601327132,10.147575685880165,2.1769987998292653,5.659567554580103,3.3301224183453133,0,LONG
47.1705159151706,8.951006926403297,1.8157045596610855,6.147087670460828,2.528866431408664,0,LONG
41.300411564062756,9.794164768117655,2.21739872164767,6.157032167196602,4.117101827967015,0,LONG
63.65568958180533,7.643900262522358,2.039338901630925,5.5492368562594665,4.7524048023711245,0,SHORT
34.10051362953053,9.600182064835979,1.9852005336077598,7.307949175338253,2.858729120102802,0,SHORT
47.301508587347655,10.350247513312908,2.183517392285582,6.643327268806484,4.661033528326597,0,LONG
46.76260260892727,8.562547771016057,1.8004072444484318,5.634278566957427,3.819581593198644,0,LONG
66.76965565257873,9.232464721290572,1.8724901820669653,4.767467319575388,5.985950954910378,0,LONG
48.0564976153135,10.894784115873994,2.1531362082023144,4.8030152455972,4.439878693187718,0,LONG
40.14436151133827,8.443000738897302,1.8297153938655126,7.055277300201825,4.876869744092008,0,SHORT
44.83487575303283,8.82074840936479,1.8834462763717752,5.977807746069205,5.223964602458672,1,MADE
45.34573815551809,7.647981067868884,1.8053527099364306,5.641312713553467,3.5788791476870903,0,SHORT
54.94470450192832,10.560215470189759,2.115452592189032,5.827340124702397,6.092123750348885,0,LONG
68.13585965681364,9.95389792556653,2.0697271053358137,7.30655941200159,6.260990650572135,0,SHORT
42.409805180638834,10.469306339877896,2.2452891614657835,6.084018552414438,4.349107511039076,0,LONG
61.14183912026326,11.898179663980184,2.2064167759288993,5.520696166884707,6.973007963484088,0,LONG
68.02624184360855,8.320675378382925,1.8247500474163718,7.051839982170662,4.0460369419830755,0,SHORT
61.59017047679431,9.541041769199028,1.8429121807799738,5.251010374668171,5.738451353689551,0,LONG
47.687467544350824,11.815274875606049,1.9695411004601218,6.482382872066087,5.448008834342516,0,LONG
32.182158433354644,10.849301192652241,1.9135024280933401,5.66473377073168,3.7026647420945245,0,LONG
54.60511192185998,6.296288004810006,2.077503834939872,7.276916851383019,3.2005265219959367,0,SHORT
47.444532575040704,11.436499355158986,1.9270597352476164,6.833223542793831,5.974067148083152,0,LONG
52.699780565689565,9.973794699927883,2.1554529945265806,6.742912664245068,5.037390268949426,0,LONG
32.81407636556236,6.491076987777635,1.8430583050266074,6.377919735128393,5.092628206053044,0,SHORT
58.894199360497865,7.192241694151003,2.2627704090936924,7.235120804195737,3.648688560346372,0,SHORT
52.79615555549745,9.42498538111732,1.8412194389472203,7.313468539522288,4.515453201956788,0,LONG
61.197212007333235,9.23315697392904,2.252663617763067,6.601295697205285,5.501568341370344,0,LONG
61.843448831822585,6.567775025504543,1.908602932709955,5.795750150543177,3.5776190404568977,0,SHORT
43.548883522444974,6.7994701957743455,2.0166274631052183,6.170929196807958,3.142900447455929,0,SHORT
34.79641932324172,11.324883242438505,2.226186230767271,5.30166086985762,4.918395781195668,0,LONG
43.34107108176497,6.681050412474562,2.2100938126868606,4.74223656289156,3.6971931794766024,0,SHORT
52.912658319396826,7.53848183747611,2.0065540382106914,5.3756346459438555,5.034369911976792,0,SHORT
52.907069171800735,10.749487574288791,1.8855403440956753,5.174379135124114,5.946325741313597,0,LONG
45.69790872387779,7.643554135856824,2.257018267523286,7.22724285653386,3.1207603517653766,0,SHORT
56.84816213532103,7.028274367663479,1.9255136883227504,6.228188921432373,3.5377674739921505,0,SHORT
69.06635385098795,7.107036037285268,1.999967376792062,7.028232109326477,4.242644828464144,0,SHORT
43.551725799524014,7.186070952012236,2.0768148479214865,5.162898912286791,2.557063038584057,0,SHORT
64.71454672808962,7.101179640031221,2.232040135937845,5.9749915588620315,4.058603755294607,0,SHORT
56.269650975786035,11.751936862668282,2.1508416189582484,5.536712976747003,6.481231185186221,0,LONG
41.13866034851146,11.828372395142106,1.9519576546718196,6.179406763736856,5.7374755001461,0,LONG
34.6034171560706,9.699998839502818,2.093459728823923,7.241571557810052,4.241796448815,1,MADE
49.3003278460262,6.6485086026366504,2.2705455742430445,4.8098666838658195,3.431819715803678,0,SHORT
33.07199077513115,11.217511927330683,2.2934670136475286,6.271639999208642,3.87388887558843,0,LONG
57.02274781783611,6.518472090642226,2.117149763722184,5.707899311485356,3.5370714426120498,0,SHORT
52.238767182321716,9.9139393858033,2.038261116562419,6.950779668769415,5.3918103605037215,0,LONG
53.490497024332925,6.074757509400346,2.280557700893109,7.087413274348285,3.48939581086812,0,SHORT
52.27263303419789,6.1927567303448114,1.8283145478102494,5.908606860110512,3.622799891827973,0,SHORT
34.36074653230914,8.628547496318701,1.9990140248758814,6.754062136822627,3.4684253639680134,0,SHORT
56.96806834183636,8.734528225518849,1.840698369181532,6.821389800119096,4.841946725142892,0,SHORT
52.282134553199455,8.396133872030452,1.8357357868680062,5.746680249475956,3.964034293483599,1,MADE
65.57282556148455,8.830824707498941,1.901622249335644,5.496822384244749,5.1142032596783285,0,SHORT
69.66604254091517,6.332299913535296,2.1654085109846295,6.997604457374159,3.852379463965482,0,SHORT
46.737748189077514,8.360588769687553,2.06429534317034,7.293938506620949,3.4769794384201846,0,SHORT
40.18494757609836,9.57182760479575,2.152690375528854,6.938186500300371,3.140488942942236,0,LONG
60.49976173415392,11.90219805767123,2.124345725833598,6.569283810785612,6.99244774367971,0,LONG
66.02617467517383,10.474311555220424,1.9350078467822212,5.3700193461030485,7.249510956161259,0,LONG
32.09868895733294,8.151764655030048,1.8482858040809274,4.844967257279308,3.3775788478226,0,SHORT
35.24736173289321,11.536741290568461,2.2501164249900616,5.177841257643493,4.3395299354481205,0,LONG
49.375174262740025,11.059951330386198,1.8218395218545262,4.793900668013868,5.969873788672951,0,LONG
60.78776030609333,9.509835811175048,2.0729714812165563,5.082778661097158,6.306223944960822,0,LONG
53.435687073262955,6.28848650844646,2.1994136613819726,4.747325992728038,2.3003992138934457,0,SHORT
65.58736348208402,9.493137047048588,2.0419106892512384,6.980101426909373,6.2365973264375585,0,SHORT
36.23800435718261,6.248984557002025,2.0240646151643156,6.245562283623679,2.518869965989245,0,SHORT
62.222933844816765,11.756901172192286,2.0883988210021207,7.482212640095944,6.5285494988410395,0,LONG
30.780959083109398,7.709433232069897,1.994333146983885,6.147538303166712,3.047136570614649,0,SHORT
33.664621399280236,7.075851420701564,1.989159975712422,5.579648438898109,3.1658693298673013,0,SHORT
58.39696704092237,9.765579397017845,1.9158634435308466,5.277657598589359,4.630115334147106,0,LONG
69.51987906576149,8.066186751226548,1.8668189673069853,5.962439714035357,5.586385332971425,0,SHORT
51.042084177647986,10.627102963217103,1.8845982504697552,6.350141733047682,5.8131524424705106,0,LONG
56.02376672348389,9.276603848559814,1.8570129416058136,7.310726314813181,5.458028269334886,0,SHORT
59.81405152881214,10.616324197078308,1.8947006582151231,6.6533576707279245,7.110130934430906,0,LONG
57.536448296668304,7.613551737559864,1.9440625515443268,4.846785659290986,4.094445063581955,0,SHORT
57.47395126664407,8.172892721229612,2.2614858736251997,4.579753756579839,4.9308853314563015,0,LONG
47.46703916916051,10.394778315592726,2.0825595207432888,5.041953513913962,5.039834622438572,0,LONG
43.730502590171035,10.377272263786603,2.1548156424311418,5.782823951081355,5.921925175988575,0,LONG
57.00763277124907,11.123845057951312,1.808052840235325,4.807719122318804,6.496704153238407,0,LONG
38.67149546192319,7.744222666167487,2.0494264547330374,5.825949644006434,1.6167319136648144,0,SHORT
59.315115971185676,8.077511339528517,2.0018687640316766,5.443655902108786,3.9522794516647837,0,SHORT
53.07729636623201,7.924877921903536,1.8115328196214477,5.060749911741079,3.1039539092689195,1,MADE
43.955082942262024,9.539050225681184,1.8379017435228944,7.172092370614015,5.02314059306078,0,LONG
47.820241234493075,7.340964706166369,1.935856297310704,6.185583497880062,3.062376499231644,0,SHORT
54.95609129441922,6.310004516283505,1.9518072702416416,6.307262473863971,3.1353020792246458,0,SHORT
64.05688047356585,9.413071075884783,1.8146206151625122,6.448596283853107,6.939631558105827,1,MADE
47.49710006114082,7.118786419022199,2.2952562531793683,7.034903243815118,3.632633730079968,0,SHORT
67.40437473870716,7.037898834707311,2.2669150134198213,4.583284707858175,3.231959858836195,0,SHORT
55.74873940814335,9.01044222059867,2.0054480821808056,4.735932599443156,5.281746363746754,0,LONG
69.21393858387566,11.389861414097917,2.202515155440745,6.368752234279735,8.269581892801227,0,LONG
34.641677059801566,7.374104667707937,1.9300710929952805,7.032624394969612,2.414204022672616,0,SHORT
34.25559216509173,11.254472328601134,2.008436265305654,6.965325978480458,3.099350940253186,0,LONG
46.1934449885279,6.191169332475377,2.22046407482971,5.500358660796949,3.937915825051589,0,SHORT
41.60703881450079,11.128633831835627,2.114318188480744,6.399882197922396,4.577783356287268,0,LONG
63.17534934590009,7.1674821350193305,2.061407832189362,7.033597405136611,3.4611223492513283,0,SHORT
63.800386635015876,11.839095480762266,2.107984280684833,5.405925120593681,7.473562209953868,0,LONG
42.78293049537916,7.637561918704492,2.0443413701580586,5.609244686265616,3.77836610507999,0,SHORT
65.57599686669747,7.802967298537931,2.16026541738151,6.961153776867526,3.922926167652109,0,SHORT
62.697784781157715,6.808826450927731,2.0422747250495603,6.12137511557883,3.6741012923232885,0,SHORT
38.51741865680029,7.969117932677537,2.070209361968186,7.285315941820382,4.951670859682959,0,SHORT
49.518253050607406,11.381534566475144,2.155044934360295,5.484780630707704,5.993460256426986,0,LONG
67.72891999933582,9.004629659159407,2.06859173026018,6.63139335367325,6.164022984807469,0,SHORT
42.58114885819212,10.605040936993783,2.1512873332965388,6.534020083255848,4.607879823950294,0,LONG
42.45555622629528,10.929311733981208,1.8573769793202153,6.2617192819641705,3.272293288104315,0,LONG
57.067203660339096,11.066722404460426,2.128966646230352,5.44551019291902,5.974023571137418,0,LONG
48.49068032276059,8.20586264756436,2.227075745091993,5.217975017917453,4.962521299980125,0,LONG
42.031456294567306,11.789977979482371,2.161418518738542,5.2966504960680645,5.000387643525623,0,LONG
53.412883742045864,9.645968025144928,2.2397517760319543,6.547163693641802,5.49284635676794,0,LONG
39.793393485649965,11.893209065935688,1.9135487278439143,4.932198552444192,5.395565073438554,0,LONG
38.46855438686722,9.63722367559512,2.043491444397303,6.939268503456865,4.7762670395255835,0,LONG
33.029289093486796,7.903794446287717,2.0189991490556225,5.679601029148216,2.6739745715483134,0,SHORT
46.39534562224938,6.756573848742096,2.1430085553853266,5.95197070377293,2.4733477351981334,0,SHORT
39.864750935209315,6.33456154150418,2.049657632982212,6.214691071637633,3.146159236936196,0,SHORT
68.25186089052406,6.012094760527782,1.8088836863048274,5.591770113513874,2.262202360690928,0,SHORT
43.841242500521915,6.173327222581397,1.8256600817073338,5.828348092406229,3.231020599556416,0,SHORT
69.01708858229348,7.834488384689549,2.297958823758659,6.391783920295789,5.236777815628386,0,SHORT
57.70861363845145,6.399334420635445,2.0367973352613586,5.828502040558338,3.8855249949698214,0,SHORT
33.091792425917895,11.652164577161779,2.2814190165786843,6.961276547661686,4.561193664784917,0,LONG
35.26211000282403,11.05006228964813,2.1397314344572402,7.495514655882673,4.304847774001506,0,LONG
53.99482410490662,6.3918377809588955,2.1149968380164785,6.776610426068095,2.454301942687936,0,SHORT
66.0138775048689,10.077033917429826,2.0342634172885976,6.236679406689502,5.55286946618528,0,LONG
47.42712795094457,9.73190533680761,1.8898753624059805,4.88148746221229,3.5381989562291682,0,LONG
66.59259374555631,11.303875109476785,1.9666340409465928,7.368551216710342,6.529378524107624,0,LONG
66.7927654654911,6.1935894379101954,2.2633791745045184,4.972254422107087,3.8090423161549047,0,SHORT
37.552158019430166,9.48660958325525,2.2149497900192223,5.09608593532093,4.353195871290989,0,LONG
59.20088955560142,10.466052606636715,2.0492752727336465,4.742021311699101,6.257936934947213,0,LONG
69.42331316904124,11.618215025127222,1.8974923816378928,6.762925808884699,9.95583250457793,0,LONG
33.930897098423216,9.560692267594224,1.8340888514389635,4.596165969658828,2.9401884726991168,0,LONG
30.818168349360604,9.481224851286358,2.0468307597656237,5.506287701312914,2.1261227948542825,0,LONG
57.79207498385206,6.691794693893937,1.9542440356864335,4.936220380746218,4.024576561457399,0,SHORT
65.31277212998766,6.874110300534105,1.835070077360764,5.450421585741803,3.408749964227236,0,SHORT
36.84165453417614,9.641933330197062,2.027606713497546,4.937534493754825,5.77402360398934,0,LONG
41.433146322024704,9.911059016287862,1.9434964279932814,7.4232884987815515,3.589088985238718,0,LONG
54.14642396040158,7.250394192892231,2.0683798421559305,5.659488399638257,3.9049546152350474,0,SHORT
49.28346174334754,11.670919384408357,2.250255526683146,5.444490122394279,5.867455379661546,0,LONG
57.913420840137285,7.291739244117342,2.2292304121208146,4.892566240927733,3.6067897341189727,0,SHORT
48.721979881619646,6.4543106241210415,2.2630847783501356,4.759765806210972,2.411776361479182,0,SHORT
68.02690690037319,11.733795307005167,2.1272115085939167,4.582397814651136,7.618506274711805,0,LONG
60.26946129760923,10.586401422438064,2.2220584658160334,7.23607555189761,6.433351240431521,0,LONG
57.201183602468994,6.380435170440518,1.8288845259145665,5.0700963250479525,2.206962914466991,0,SHORT
40.28623778015849,6.874095837258862,1.826072016453306,6.5797223958174005,2.777077526298252,0,SHORT
43.39128698962164,6.949521043836287,2.2922294352919708,6.471120692864005,2.7357290090944923,0,SHORT
45.032068760876406,9.281781738003273,1.803580695401437,4.800473468863602,2.75017824093335,0,LONG
65.03112121275024,6.746519266465706,1.9921769618959944,5.9155359140040895,4.347871192190887,0,SHORT
40.96157563785312,9.688174815560814,2.023287715748116,6.684289880636522,4.1726414425480245,0,LONG
33.608181090635874,9.104331082917856,1.918769419992268,5.634123871820272,3.3041824181519748,1,MADE
44.117983631242716,10.382781275919692,2.2921373457306182,5.920470313021067,4.946314139810892,0,LONG
55.70288719331085,11.950775098332606,1.9148234897675758,6.186848109240593,7.715876694981302,0,LONG
53.484339043160716,11.522685160804473,1.8680545215677393,5.523528535929592,5.499030899389145,0,LONG
37.7130909776277,6.230107466307856,2.197646247770864,6.546241347583794,3.616486602972457,0,SHORT
55.95071358340137,11.236448026750997,2.0697980363509645,6.500722184354654,6.653324995854069,0,LONG
61.42887296261593,7.338706589936539,1.8149062178549211,6.135081530491748,3.703827732920989,0,SHORT
38.68311088108653,6.044159513566378,1.8134117502842786,7.083659369243331,2.6379393276695358,0,SHORT
65.65579811376125,9.809143666145012,2.122801634729684,7.226461877986324,6.0613895015170165,0,SHORT
47.05279783466988,11.29223096995428,1.985935523754853,7.349197083040938,7.0216342851547555,0,LONG
57.14246882823862,11.40663506164898,2.286516192053345,7.4344462436015295,6.592444329765009,0,LONG
65.65422172335707,6.467283511816775,2.1630295159921973,5.234939234175428,3.00070369937927,0,SHORT
38.81679311505175,8.783026824299796,1.988414800883107,5.911753125728276,1.7220186286073487,0,LONG
35.433750937905074,11.996764949265625,2.0290943486511903,5.714401483641814,4.758812722572756,0,LONG
53.06158416979272,7.590038615946406,2.1903897011309383,4.876512359672782,3.437376662941753,1,MADE
35.97341318977854,5.943684446055413,1.8265135708852687,5.204282233519442,1.6262994494633638,0,SHORT
50.93991746913559,8.111721648130912,1.9574825261819282,6.369707010578835,3.2433840874488373,0,SHORT
53.06122440013605,7.674009826691614,1.8579646067104718,6.877284919527865,3.4666957420137416,0,SHORT
62.809725685853564,11.570443965259582,1.9027164230927522,4.703484401798118,8.627959895331836,0,LONG
49.12876517301624,11.538129244917803,2.2927824996195754,5.27901861280087,5.139961910385595,0,LONG
63.91459365338857,9.809138789829499,1.9767411232501972,6.007404099014878,6.790638623758742,0,LONG
55.2899687157665,6.578759703211089,2.144808629170555,5.834809515040086,3.8383184510515065,0,SHORT
32.77731780949771,8.414637591958662,1.8636985469845662,6.572105552917183,3.8833015245732083,0,SHORT
65.16671038519296,11.54864065550779,2.2709896330532615,7.349135424699965,8.25635400708435,0,LONG
65.78838040879482,8.29188481310977,1.910218713476763,4.838554569700403,4.497707360752164,0,SHORT
49.501409071195276,7.4058194718520864,2.281264571560562,7.034389120723554,4.282279857536659,0,SHORT
47.10651136028793,9.400914681628226,2.008951795471357,7.264349147633196,4.473095834494586,0,LONG
47.766636555975666,10.791752432686563,1.8039763934748707,5.002767302345843,5.007585222535969,0,LONG
38.992598829544086,8.645373785881619,2.2908838846160227,7.268008313089466,5.134702834331312,0,SHORT
42.96152076565793,9.168092181611431,2.170083404998177,6.654619489032828,3.1608923485606497,0,LONG
42.903635029172804,7.5962186978651,1.9972303694499147,7.495580008023402,2.4917509781008294,0,SHORT
35.67545947829228,6.3931889418782015,1.8393723457678948,5.9094842690626255,3.974149096949181,0,SHORT
50.04240764345747,7.8066549400233525,2.279858557689329,5.52548792910671,4.129713619804927,0,SHORT
56.39251194130168,8.179974235884874,2.1155300279555425,5.0821031493477715,4.466318956367907,0,LONG
42.32276334342371,6.886730023778921,2.2659991342184687,6.6685381967156605,3.836610582102526,0,SHORT
52.62691706772743,7.682224580615676,1.9238599369886096,5.036005298904252,3.2304884951968753,0,SHORT
58.65996470183506,9.936365755831817,1.8042833433229633,6.780975579977662,5.289297779358873,0,LONG
60.37425503151041,6.930096151687632,1.8577905571933133,5.402857751811653,4.30649030577673,0,SHORT
44.78174059252035,9.430874767025244,1.9776136964348667,5.429820970290426,4.1572808220180315,0,LONG
40.8120247847411,9.96573855054773,2.2056719052650964,6.287919843051173,4.215211110256197,0,LONG
39.820782807731625,7.871264114985259,2.2119896374704484,6.301790828474881,3.8668985755882614,0,SHORT
40.4209774737423,7.571926375942887,1.9218017370996165,7.168982164556073,2.8183352395732975,0,SHORT
39.59168416215678,6.100520023503854,2.2684398822353606,6.331870540878832,3.096378716274809,0,SHORT
52.66276112297501,10.750955245901173,2.189455735345183,5.519571608771393,7.351585113684893,0,LONG
67.85858610512823,8.198243137453275,2.2531562992371645,5.516695173609197,6.8854061721146875,0,SHORT
64.47052368659712,8.07272932642703,1.9434394024739783,6.648079093463421,5.185129803637871,0,SHORT
47.5122637481586,9.063042186088285,2.089938720796596,7.320723047352854,4.899091917777316,1,MADE
53.46957862611978,10.679141514964991,1.868679129955406,5.536431865565708,5.486814155746747,0,LONG
56.10089806526316,8.504270417510904,2.1774787500874035,6.794696463989311,3.85905265592268,0,SHORT
29.65187957708465,6.714522971942755,2.2999843677873617,5.646487390800595,0.8867035680863324,0,SHORT
48.22282864852415,9.869006550768608,1.8180490662512725,4.596225421900074,4.146623619521619,0,LONG
37.893035209677684,7.562989793358804,2.1968068714489184,5.113443003174725,2.7915428042625616,0,SHORT
49.74535882892058,6.677237500588959,2.2506396315512087,5.775231500633875,3.315482061797852,0,SHORT
63.115038197992114,8.764015732101031,2.0976861222531706,5.371623871444592,6.15813993349746,0,LONG
61.559458395969756,11.190292738207734,1.9477668919499564,5.397343098154579,5.779895172365144,0,LONG
49.246864525144936,7.222559478321242,2.0778769722895394,7.484667186591942,3.6088705856309438,0,SHORT
45.674881949910436,10.540473759184593,2.249579299972193,4.827295905985917,5.71722237628902,0,LONG
59.300320540453505,6.373636042804139,1.9742275007302792,6.837275932931262,1.3456129123269274,0,SHORT
69.13593684046417,8.069069486192353,1.9201074834945118,7.046556661429197,4.728355591489122,0,SHORT
62.19552788803778,6.849859854918198,2.065049995828735,6.556311640924459,3.134733197310145,0,SHORT
66.15289147891988,9.84225610558549,1.942788172254834,6.159896359443843,7.433971975811846,0,LONG
35.61635727902644,5.8697433395888465,2.0843704012916247,5.414326116141214,1.1299900826249965,0,SHORT
38.56182785850602,10.017918244992444,1.9297236153271933,5.989139461191007,4.661717778597234,0,LONG
